V1,V2,V3,V4,V5,V6,V7,Classification
-0.003843954,0.227432192,0.01696994,0.827865158,0.364990138,0.821147242,0.343151533,0
0.664420009,0.775530251,0.639430408,0.99486877,0.889307958,0.936455067,0.579991467,1
0.771137268,0.8961974,0.675981033,0.97947494,0.842956049,0.757737466,0.593977737,1
0.570595058,0.73526699,0.558359956,0.966167503,0.7214286,0.694834966,0.418137841,1
0.009695746,0.053273508,0.013982627,0.65080283,0.268838416,0.651635177,0.251456073,0
-3.93E-05,0.056349747,-0.01217711,0.718457497,0.312305144,0.720767686,0.301965153,0
0.726017571,0.839493502,0.594507202,0.996657576,0.916852746,0.917419334,0.699017745,1
0.890590596,0.949908876,0.870896835,0.998104038,0.7981557,0.861545663,0.507237685,1
0.096875018,0.52482644,0.058027344,0.92837446,0.482823717,0.787700112,0.424224984,0
-0.096700275,0.156899671,-0.133536152,0.77778239,0.41760826,0.756602043,0.439333725,0
-0.003272155,0.082857445,-0.025846377,0.843839338,0.491423048,0.841705624,0.462831411,0
0.640441788,0.864641255,0.519201054,0.992473949,0.872374198,0.896912713,0.775521188,1
0.353284892,0.903266451,0.664976782,0.988565693,0.656659238,0.799355392,0.440388166,1
0.885851011,0.906681873,0.537593798,0.9812218,0.43125493,0.644650867,0.330564457,1
0.036462341,0.343424706,0.003156926,0.77087888,0.349737379,0.670595483,0.369405512,0
-0.037588503,0.040602967,-0.070085097,0.61295216,0.429455942,0.606436246,0.422408443,1
0.650323786,0.811338768,0.59558744,0.994125966,0.912528369,0.979470427,0.660826014,1
0.458197613,0.81049073,0.39277986,0.966397444,0.810411395,0.733765147,0.512839071,1
0.766629762,0.862859106,0.771641311,0.974526494,0.766104806,0.577486832,0.310063949,1
0.032180232,0.180525206,0.015902015,0.668063452,0.375280426,0.633348343,0.392472149,1
0.025987388,0.206001304,0.014375046,0.805154531,0.332298727,0.791584779,0.289468977,0
0.596874503,0.798273592,0.473096618,0.971437812,0.694156945,0.972403634,0.628239027,1
0.497855743,0.703260516,0.372289714,0.977508431,0.696865323,0.91901512,0.518116161,1
0.41959977,0.752704853,0.388959352,0.911820636,0.655796554,0.914669158,0.510193998,1
0.581204502,0.900517837,0.492928911,0.98494972,0.608686731,0.825433725,0.472875406,1
0.015143085,0.164804784,-0.01770069,0.882995326,0.459470185,0.882057431,0.440575615,1
0.549468078,0.853604701,0.542264091,0.982540449,0.658770869,0.876797798,0.540958303,1
0.588054182,0.717389339,0.439755987,0.979846788,0.773834808,0.930032775,0.516343087,1
0.778464845,0.866349759,0.720754574,0.980428393,0.833530088,0.680293944,0.308926068,1
0.010350529,0.123830017,0.000342675,0.672008109,0.317551037,0.697710427,0.298009627,1
0.00870514,0.233189325,0.01965595,0.79050429,0.274886244,0.671640549,0.281537121,0
0.495078812,0.884319576,0.446295026,0.98161479,0.80983818,0.94672657,0.668900912,1
0.360652927,0.889085312,0.547017919,0.985757702,0.625872725,0.688389007,0.387902145,1
0.691749333,0.808609998,0.261433341,0.983009312,0.410887949,0.839598337,0.586126244,1
0.606383142,0.738888852,0.62335055,0.947750413,0.677094055,0.578050175,0.296449671,1
0.125723793,0.501592888,0.064627306,0.799239356,0.520683176,0.842976489,0.47026808,0
0.635973685,0.904010779,0.604342535,0.992244263,0.87084404,0.979807095,0.684768795,1
0.654468754,0.771717253,0.554438609,0.99273578,0.709115601,0.93285604,0.477084224,1
0.201829712,0.401246058,0.119185871,0.804211,0.473919385,0.827894432,0.541864557,1
0.388400487,0.792938779,0.5206233,0.937339602,0.58320267,0.878952616,0.407909035,1
0.317822837,0.538522994,0.106854113,0.940098974,0.477633735,0.963821494,0.503258645,1
0.948932576,0.958785613,0.887814372,0.998446638,0.985230113,0.729151895,0.262443471,1
0.065139064,0.371259328,0.066649367,0.747358584,0.334198265,0.623903887,0.320305639,1
0.035352554,0.188474295,0.041224386,0.52691387,0.223733256,0.483630955,0.223772059,0
-0.001144706,0.100241895,0.009050044,0.713368895,0.319033858,0.744450894,0.326445881,0
-0.030794636,0.08943315,-0.027780535,0.710290673,0.340221268,0.598983765,0.348363674,0
0.649631582,0.891713505,0.663727732,0.998663835,0.913775123,0.989560501,0.46827723,1
0.615489063,0.740724603,0.513181633,0.936224559,0.750584569,0.813031959,0.420702063,0
-0.362452077,0.723597222,-0.026187318,0.829152354,0.508921654,0.814270119,0.428848833,1
0.737617502,0.875874845,0.455545026,0.947966141,0.763292072,0.857148678,0.439814314,1
0.00281223,0.022349886,0.004346842,0.692045806,0.345251488,0.692582626,0.334075731,0
0.526447842,0.886686604,0.520259977,0.992591835,0.831179149,0.889941742,0.634575341,1
0.400101253,0.743075545,0.357032213,0.951056928,0.52100839,0.902951243,0.654454566,1
0.590456092,0.719505027,0.271855729,0.997285046,0.789805296,0.988309801,0.454907543,1
0.720921554,0.838354279,0.254552206,0.915763216,0.495867539,0.719921384,0.344212722,1
0.015637682,0.150541614,0.029081547,0.760621869,0.434252194,0.757255379,0.368103467,0
0.579825657,0.903909699,0.645814607,0.993758838,0.810362335,0.947747014,0.689714438,1
0.691700377,0.743307829,0.489480243,0.92798227,0.684033316,0.926932742,0.713985967,1
0.685699339,0.775016233,0.492260141,0.967004365,0.609854688,0.8968511,0.476747958,1
0.06243326,0.506456089,0.05944287,0.898202754,0.310744277,0.666646129,0.303033286,0
-0.061185939,0.049933058,-0.153557007,0.692114539,0.331927572,0.796021061,0.316055736,0
0.610776664,0.920409991,0.562838826,0.993720434,0.872517762,0.969813822,0.661161687,1
0.460262697,0.761114498,0.325688327,0.991653428,0.497078008,0.957528004,0.574148724,1
0.628112462,0.86087025,0.501563374,0.992845791,0.704518459,0.910232042,0.508835456,1
0.174655243,0.440786068,0.076487373,0.74050309,0.433043928,0.72923608,0.533527727,1
0.483745678,0.718232669,0.386194277,0.894926396,0.614696667,0.824080105,0.3854161,1
0.63532401,0.897244515,0.650061632,0.99094558,0.942613996,0.899718946,0.576559649,1
0.864290175,0.919772441,0.746888409,0.998820984,0.819581225,0.78131874,0.463109356,1
0.044182721,0.144346379,-0.01424492,0.668381868,0.299106035,0.611132932,0.286871853,0
-0.043020254,0.137883789,-0.072111301,0.836408337,0.485158072,0.886271806,0.577201061,0
-0.001706365,0.093239262,0.007355701,0.952665412,0.491737387,0.954498585,0.481209441,0
0.558317394,0.88413137,0.5440182,0.988623181,0.849355185,0.950489871,0.637324736,1
0.544653525,0.851182186,0.39224782,0.975723266,0.478006503,0.882687833,0.575839454,1
0.422053782,0.656737126,0.316863777,0.962710615,0.681724909,0.925363927,0.402241176,1
0.253304577,0.486347189,0.133455931,0.805011851,0.488725369,0.686223513,0.400032152,1
0.707405648,0.830097823,0.620906161,0.9509284,0.673056006,0.797404366,0.385700638,1
0.897025644,0.95580671,0.847434249,0.997901671,0.975464887,0.900731423,0.421187353,1
0.488875308,0.606322125,0.273382543,0.831674272,0.485090933,0.78153141,0.481913611,1
0.021488794,0.181104329,-0.085761673,0.747411587,0.414678043,0.742294488,0.429547389,0
-0.011876479,0.245280271,0.055193501,0.75162263,0.330364072,0.706783331,0.339522858,0
-0.005004836,0.173548826,-0.035949869,0.675316545,0.406538628,0.662926746,0.423329119,0
0.580724727,0.721822396,0.531253512,0.994550298,0.869706017,0.978802914,0.659158307,1
0.601954128,0.91650526,0.626864218,0.977778031,0.827107648,0.8036849,0.425444011,1
0.793200055,0.945974513,0.636574714,0.995660873,0.820268941,0.680464588,0.305266605,1
0.00772184,0.078485192,-0.000811436,0.769301376,0.352503938,0.795525277,0.33264264,0
-0.001309218,0.051188572,-0.009593913,0.629564995,0.302390736,0.636423006,0.320802948,0
0.527110335,0.870290001,0.537845522,0.988241775,0.826140357,0.921270086,0.610509369,1
0.650909283,0.898182374,0.455393281,0.957891259,0.451823853,0.863460949,0.551199637,1
0.402880973,0.615984111,0.289167447,0.965531745,0.649856892,0.930328959,0.371725115,0
-0.063414102,0.271959916,-0.267847119,0.790809426,0.482439931,0.773431215,0.480734294,1
0.720713597,0.87054083,0.695852653,0.974577269,0.764213766,0.777337852,0.341338244,1
0.54132646,0.896153018,0.52204379,0.989923821,0.841391468,0.930007592,0.659707512,1
0.435384215,0.737140792,0.335142163,0.973879209,0.518058657,0.94179734,0.618217792,1
0.637199802,0.789740044,0.49970213,0.99010619,0.754799569,0.947841317,0.436310064,1
0.349356942,0.5657079,0.097985357,0.841595087,0.479161924,0.751497989,0.46863079,1
0.569938458,0.74885463,0.408271048,0.882704642,0.614841483,0.759396714,0.315927522,1
0.602726061,0.884382357,0.508779384,0.987728334,0.870606066,0.967337998,0.674364224,1
0.268681215,0.826682101,0.510743748,0.921465854,0.511620035,0.798926914,0.574491864,1
0.530667156,0.703176789,0.373162519,0.859272736,0.594143539,0.913966883,0.630799224,1
0.815963565,0.938907663,0.487494956,0.981538479,0.623686619,0.843279983,0.362418154,1
0.023916066,0.134045853,-0.004303392,0.626216597,0.244580082,0.628194575,0.240712149,1
0.61024644,0.787576503,0.582287634,0.995004794,0.888817447,0.968315666,0.710112236,1
0.488674153,0.84529323,0.496137989,0.986389642,0.855439552,0.788492767,0.394706088,1
0.790366221,0.87284021,0.767351007,0.971085557,0.829655951,0.635747704,0.299065647,1
0.055987346,0.225844412,0.055180495,0.804417007,0.392336375,0.704959479,0.333085353,1
0.070858145,0.382852531,0.022187541,0.796945885,0.446248198,0.828924507,0.396928344,0
0.835379301,0.963060925,0.710973435,0.998303544,0.860156503,0.829649153,0.588254248,1
0.591745323,0.878660808,0.471559992,0.986423676,0.708947106,0.670169041,0.295154195,1
0.295443838,0.416944015,0.149978792,0.932317139,0.450290117,0.72223782,0.427498656,1
0.076750567,0.248378064,-0.040923199,0.835462628,0.408897167,0.878074514,0.444059318,0
-0.019634994,0.223944743,0.01206617,0.700419368,0.290409369,0.784449408,0.307211562,0
0.570808858,0.780748592,0.559366432,0.996946434,0.880013044,0.952908978,0.701024756,1
0.500178768,0.887811992,0.502412682,0.992825076,0.827314509,0.970782534,0.441980368,1
0.853245214,0.910773975,0.731197411,0.96806688,0.59033687,0.710020316,0.340535076,1
0.005088542,0.114106588,0.020551946,0.757092362,0.371339371,0.767237635,0.345195146,0
-0.001764053,0.077640776,-0.023135921,0.464584882,0.233548182,0.416730687,0.172793292,0
0.91653479,0.966119432,0.822485578,0.999162277,0.967545564,0.839459488,0.396870011,1
0.132292923,0.516588588,0.157664976,0.743988531,0.478274417,0.754228278,0.369326363,1
0.022416423,0.137528676,-0.014219491,0.797720323,0.405973918,0.828058559,0.389988198,0
-0.020879313,0.271830784,-0.038707537,0.782848732,0.428715087,0.844020019,0.315794849,0
-0.000567966,0.017824101,-0.004607148,0.841572494,0.519155017,0.858190651,0.51097003,0
0.555651278,0.823113801,0.661104204,0.998355009,0.933012522,0.957336736,0.668124561,1
0.589943872,0.92128245,0.593605594,0.974901198,0.658369628,0.856367952,0.540006048,1
0.743868262,0.842559986,0.568184861,0.986632269,0.554395907,0.646219073,0.386385029,1
0.017793301,0.071262977,-0.002243926,0.84290188,0.43081325,0.867257197,0.384166291,1
0.000254234,0.02311928,9.82E-05,0.601857766,0.396102554,0.590172595,0.388985654,0
0.542092464,0.723261744,0.502165699,0.9960698,0.859559012,0.969689723,0.676870854,1
0.556470188,0.723630142,0.502699964,0.9823521,0.720112014,0.958296675,0.463070348,1
0.46471033,0.740108667,0.192692204,0.925789702,0.706937501,0.853879568,0.481353902,0
-0.4504057,0.341036078,-0.394810809,0.820827365,0.411596494,0.908972658,0.589734784,1
0.74188669,0.901419365,0.629702803,0.993040599,0.729444545,0.595722102,0.354415006,1
0.705013744,0.907515969,0.659557675,0.993845402,0.894061687,0.882026679,0.520406199,1
0.499713794,0.662300813,0.317624605,0.985829444,0.552995341,0.860065458,0.493974895,1
0.789930191,0.882870053,0.484954127,0.945742895,0.676148967,0.9256674,0.350705988,1
0.038947778,0.345209997,-0.01395451,0.82956474,0.286409809,0.710152695,0.344800671,0
-0.012919973,0.078760776,-0.014966156,0.642798056,0.333449955,0.709264411,0.374544547,0
0.624329458,0.814007524,0.538545083,0.988606852,0.70631833,0.957807614,0.604696356,1
0.431124473,0.874258926,0.479005537,0.998036313,0.653417669,0.901646649,0.475627922,1
0.73866312,0.855323602,0.582871669,0.918617194,0.623542759,0.869921966,0.532510498,1
0.045127331,0.259345574,-0.012899781,0.918758182,0.458845002,0.963311096,0.436985033,0
-0.044693722,0.37813123,-0.057954994,0.908415414,0.288162921,0.681921152,0.412328426,0
0.668557103,0.794927976,0.608405302,0.997342735,0.913270279,0.957994476,0.653196176,1
0.610421305,0.799127121,0.54339043,0.968615142,0.711932179,0.938209657,0.458555395,1
0.448149652,0.642746997,0.235586162,0.892801252,0.669142161,0.86234579,0.506181676,1
0.09350837,0.50922925,0.009289461,0.957075021,0.346843582,0.885482981,0.406055828,1
0.435462115,0.637784325,0.443728184,0.876541968,0.474790646,0.620581552,0.281656506,1
0.723623539,0.878591399,0.686891252,0.994890084,0.954206164,0.950708339,0.598532801,1
0.577942404,0.857780006,0.54779746,0.987652902,0.813618758,0.724032381,0.362878808,1
0.671700355,0.84522626,0.495440765,0.926903501,0.692353494,0.692714048,0.317524027,1
0.009299613,0.054982314,-0.000387197,0.56456861,0.300281797,0.558805275,0.264231197,0
-0.008415691,0.023538775,-0.019691299,0.565227083,0.279015058,0.593990125,0.271947247,0
0.681604651,0.871692698,0.646497532,0.986358052,0.896988073,0.874719406,0.463364294,1
0.479187422,0.703870207,0.193523635,0.953960562,0.507717874,0.883110209,0.538350713,1
0.792420897,0.926458309,0.796398914,0.99244871,0.829920078,0.72737989,0.376997636,1
0.003422561,0.04066756,-0.003271931,0.657386634,0.36770805,0.729659697,0.358734525,0
-0.003356171,0.220145872,0.014846339,0.634439898,0.247708342,0.607313488,0.227301234,0
0.866059706,0.937584977,0.744841476,0.99886102,0.963219953,0.886778022,0.668035965,1
0.772577453,0.865938162,0.774921863,0.983504063,0.776524427,0.79659359,0.290512211,1
0.031237058,0.050374048,0.009252782,0.647409854,0.423134721,0.654606885,0.386135117,0
-0.029006188,0.159600556,-0.025267723,0.738830264,0.384385108,0.690612515,0.391716696,0
-0.002662531,0.026528493,-0.013234504,0.896596727,0.479128685,0.899352453,0.480390436,0
0.9051371,0.917204695,0.864966685,0.998799509,0.964090542,0.896104351,0.493607429,1
0.562808916,0.700833089,0.49079031,0.912830814,0.710706038,0.49271336,0.223867493,1
0.001386364,0.040389791,-2.94E-05,0.714725486,0.352066999,0.734879085,0.344941453,1
0.000689851,0.007755632,-0.00111336,0.680598161,0.318160279,0.681582615,0.32099311,0
-0.000430932,0.021511279,0.002894234,0.58779199,0.353641296,0.586305832,0.35638118,0
0.619941832,0.926271977,0.551205928,0.992415497,0.882031682,0.972742984,0.679433363,1
0.377270734,0.834957446,0.553746529,0.980879918,0.593843794,0.727797994,0.43238121,1
0.726409071,0.761323961,0.369524234,0.997217274,0.468600666,0.761624705,0.487246818,1
0.178526547,0.455201705,0.169383576,0.766347593,0.521043636,0.583019692,0.361366368,1
0.401322373,0.693335511,0.097113406,0.815510994,0.486277279,0.805964342,0.431222421,1
0.697229216,0.871967502,0.645099527,0.989584559,0.87532959,0.661943372,0.412482901,1
0.358403504,0.829786444,0.42164497,0.955573477,0.473463583,0.847413102,0.36713408,1
0.774908803,0.847497214,0.526297505,0.941485991,0.472408903,0.830720635,0.341892932,1
0.008855643,0.148186378,-0.031536828,0.866942053,0.407985234,0.880617839,0.433098798,0
-0.002736302,0.100322078,-0.005024908,0.799731231,0.436477375,0.785469775,0.45544373,0
0.484222165,0.760399842,0.510821031,0.991473042,0.899530395,0.986895623,0.73101243,1
0.487589228,0.649604638,0.39090118,0.966811341,0.646316905,0.92969948,0.479404537,1
0.501980063,0.801624302,0.565739741,0.976661524,0.794156684,0.907078268,0.55810767,1
0.666482107,0.916365021,0.406636834,0.987841329,0.590390203,0.660270411,0.408079728,1
0.037391176,0.080871687,-0.001225695,0.79681731,0.375167061,0.804480271,0.273719221,0
0.799636174,0.934521691,0.749579199,0.996885478,0.979784018,0.886031048,0.623582905,1
0.787338051,0.932709433,0.630760128,0.998731195,0.763472446,0.758092603,0.426145643,1
0.07431865,0.171273507,-0.039651148,0.62876156,0.314922789,0.748018533,0.317415025,0
-0.069669499,0.256456176,-0.05259036,0.873073445,0.403065289,0.865413764,0.452257512,0
-0.006614918,0.285903266,0.017675956,0.940904131,0.395355626,0.922164514,0.438772212,0
0.572790082,0.82285291,0.505348525,0.968805537,0.836391724,0.906928495,0.654240511,1
0.350997263,0.714211902,0.415761209,0.933586366,0.605706738,0.923152166,0.362645314,0
-0.238353696,0.142271698,-0.43921832,0.678718396,0.53133601,0.889584631,0.56858167,1
0.471560196,0.915283117,0.699676676,0.992636461,0.700880099,0.680202182,0.353736337,1
0.744105149,0.693687392,0.439574405,0.901054434,0.507302737,0.896506424,0.432053355,1
0.678051365,0.854156643,0.613805416,0.988294375,0.886146262,0.889665598,0.477724121,1
0.40012427,0.621805663,0.317472246,0.942276599,0.661500233,0.8703914,0.446512742,0
-0.236681683,0.832737934,0.248565726,0.962310991,0.586199193,0.878595643,0.541089325,1
0.864242336,0.921928325,0.711873525,0.946303769,0.639322044,0.70331357,0.37943508,1
0.000663684,0.005749414,-0.002612444,0.533205308,0.193910168,0.557991481,0.196968306,0
0.690749659,0.898753157,0.565244083,0.985098051,0.773100723,0.973929909,0.616661626,1
0.395638901,0.571531544,0.249594833,0.98144512,0.628190829,0.961853574,0.465961512,1
0.562176654,0.895021802,0.461320868,0.985894792,0.64373336,0.786706162,0.473785406,1
0.017288134,0.097798826,0.009419254,0.842287105,0.433384782,0.824441813,0.412908821,0
-0.016333122,0.092942303,-0.0128262,0.86159962,0.452748121,0.883120084,0.468535288,0
0.739638045,0.949733974,0.838799104,0.999250367,0.983024804,0.956407003,0.651988924,1
0.805381712,0.888879402,0.299757182,0.989472258,0.68025025,0.800132751,0.484114363,1
0.027546129,0.149408111,0.027794233,0.568638143,0.320768065,0.491933792,0.30473405,0
-0.023523467,0.195943376,-0.072278212,0.795464425,0.540473362,0.779566005,0.55263705,0
-0.004162787,0.146221641,-0.013724306,0.734029544,0.410974074,0.75355524,0.439647663,0
0.550100336,0.866672455,0.595900624,0.981813206,0.932178356,0.938476259,0.6546357,1
0.740595486,0.925814132,0.742871054,0.995046414,0.922203468,0.943445554,0.49097732,1
0.598489039,0.815055113,0.203773634,0.860126739,0.700763743,0.906428801,0.343039539,1
0.047490843,0.238787851,0.019884724,0.880074382,0.312969086,0.847009443,0.313661603,0
-0.031869795,0.119968561,-0.039859966,0.67349662,0.297167508,0.691968363,0.27338456,0
0.624421028,0.904184093,0.514602651,0.999157859,0.888770561,0.995697463,0.615386966,1
0.833506604,0.933867132,0.558407436,0.972323918,0.69085966,0.77874287,0.355920757,1
0.03343409,0.155382526,0.005805568,0.783404145,0.434886966,0.800128222,0.316275613,0
-0.02548116,0.05624602,-0.016872436,0.779076029,0.342096833,0.761995431,0.390848895,0
-0.008060066,0.076152599,-0.019290234,0.666191917,0.31411693,0.676622544,0.253508037,0
0.712198873,0.871192523,0.591227385,0.985815823,0.785803153,0.956218091,0.511814633,1
0.68376576,0.894860236,0.596474855,0.983942201,0.789477556,0.907220389,0.5842526,1
0.139458137,0.434670308,0.175174182,0.848611162,0.282776938,0.73077877,0.312227084,1
0.543161457,0.862893469,0.421094037,0.966136414,0.48406293,0.75607533,0.334847221,1
6.77E-06,0.003794858,0.000589417,0.611949878,0.298550179,0.612339223,0.298237245,0
0.7125422,0.816189277,0.675903302,0.995632438,0.909693811,0.92320998,0.584110912,1
0.705464762,0.865069663,0.619790376,0.973707916,0.833007973,0.801171251,0.609256761,1
0.592778942,0.740710649,0.584151088,0.954210269,0.731873178,0.710381284,0.371788686,1
0.003554054,0.041165585,0.010036945,0.620714841,0.303136754,0.61681113,0.30061995,0
-0.003541309,0.011307292,-0.012572513,0.692462667,0.346012093,0.687969823,0.343372203,1
0.888603278,0.945088276,0.832234211,0.997365147,0.976211556,0.828272294,0.57165712,1
0.59501804,0.745385669,0.464233167,0.892380653,0.799369595,0.817054305,0.356449464,1
0.011196122,0.066574076,0.010214739,0.524726464,0.253264033,0.52095527,0.216414737,0
-0.002824061,0.120672871,-0.008684452,0.672876164,0.374355166,0.654697093,0.367330166,0
-0.008473825,0.046824349,-0.011945189,0.654854054,0.35254308,0.638357882,0.375366587,0
0.577994574,0.925094774,0.64453154,0.99759113,0.8510286,0.808804229,0.433311234,1
0.905284208,0.942531278,0.688286989,0.961438458,0.50461692,0.678391677,0.313509321,1
0.04482903,0.132019378,0.029957292,0.745382343,0.303566667,0.766606517,0.347667178,0
-0.010769308,0.16077718,-0.080866193,0.659099534,0.278527772,0.700386041,0.343107111,1
0.025164916,0.049225065,-0.01887771,0.568123433,0.311276328,0.610760926,0.32061352,0
0.884811903,0.93171561,0.76467639,0.99875435,0.930008198,0.839549541,0.610048037,1
0.222818456,0.46664807,0.204357896,0.894939568,0.633190555,0.782160399,0.430699175,1
0.03011793,0.166223545,-0.082794999,0.943756918,0.573953014,0.938167137,0.614787709,0
-0.029931181,0.309311723,0.055051829,0.649868029,0.35622536,0.660107767,0.343700453,0
-0.001069392,0.013894051,-0.008629319,0.860687421,0.427247443,0.850678368,0.420898319,0
0.697826126,0.905391949,0.714898143,0.998012646,0.887495139,0.977771216,0.596731725,1
0.816482554,0.879999707,0.698736824,0.961042568,0.592694674,0.916472654,0.478524966,1
0.05200648,0.528607582,0.057534237,0.966186422,0.4397349,0.874919611,0.424951082,0
-0.048758323,0.085831658,-0.14835027,0.729418065,0.356037804,0.694239325,0.336190145,0
-0.004247041,0.083435997,-0.021204708,0.823483236,0.397361321,0.85332316,0.395214269,0
0.821457509,0.969178177,0.780018566,0.999106938,0.893587597,0.772228869,0.450837059,1
0.801538807,0.902117005,0.431489468,0.949610614,0.485566456,0.557954281,0.343174269,1
0.085673965,0.173350368,0.065864266,0.777127501,0.252521975,0.739109621,0.335578616,0
-0.057509451,0.089070747,-0.176754808,0.804428666,0.404117148,0.864613483,0.552404956,0
-0.023108454,0.340911107,0.104469804,0.818468326,0.347782222,0.77421018,0.365565242,0
0.870442927,0.902378057,0.810590593,0.998458528,0.965609381,0.898409033,0.597538793,1
0.545346888,0.746464124,0.455612279,0.942738586,0.780392526,0.748101149,0.433866851,1
0.275785691,0.511680477,0.190688283,0.670425811,0.460009457,0.538352008,0.212689601,1
0.007006411,0.079983945,0.007266468,0.648687718,0.349305668,0.68518737,0.340482512,0
-0.000141854,0.053356677,-0.002385751,0.638179666,0.377078587,0.648508722,0.367731835,0
0.740951133,0.848718949,0.622968935,0.995342674,0.891548673,0.861343218,0.633648916,1
0.826878263,0.917698606,0.8039442,0.995351319,0.838726259,0.799062807,0.584864576,1
0.182594417,0.475196012,0.117432279,0.920793561,0.483325137,0.946091852,0.406587701,1
0.038241902,0.577467527,0.099744311,0.925318217,0.432593371,0.71106715,0.37976178,1
0.000151083,0.003087228,-0.000353292,0.62607718,0.32512889,0.605855405,0.323492514,0
0.818657159,0.956596856,0.726458924,0.997390886,0.938458996,0.936069758,0.4723259,1
0.613177312,0.878924255,0.512567631,0.995994275,0.672430154,0.90057697,0.429918465,1
0.004975699,0.028006404,0.007426795,0.934246104,0.432564075,0.92986234,0.421278234,0
-0.004335645,0.005715832,-0.005102445,0.82987263,0.339618011,0.835253747,0.306653121,0
-0.000270751,0.04324921,-6.04E-05,0.788585997,0.370010544,0.78246952,0.357470789,0
0.684261901,0.890202788,0.626290739,0.990588476,0.900178521,0.92990932,0.573684685,1
0.69608751,0.925851282,0.63392654,0.993655517,0.782094251,0.944158031,0.582191507,1
0.593389877,0.831998129,0.566225828,0.952063907,0.68413848,0.818331842,0.379999822,1
0.002048978,0.054199425,-0.011907917,0.686724425,0.361282356,0.702972275,0.348345761,0
-0.001886602,0.240058609,0.024011526,0.759604977,0.441260498,0.739523448,0.433447518,0
0.863662828,0.964731724,0.88271808,0.999456308,0.989575376,0.806513171,0.510379886,1
0.692638737,0.899784844,0.325800463,0.956978829,0.554940448,0.589791697,0.256391427,1
0.040831342,0.152021412,0.013493724,0.668337993,0.430437698,0.53526768,0.413226335,0
-0.032956161,0.073037776,-0.050067674,0.798422113,0.417457567,0.791422418,0.443290045,0
-0.007413179,0.203409353,0.044959076,0.673031719,0.384226232,0.609415558,0.356673596,0
0.72778789,0.928480826,0.649399987,0.995704926,0.897869758,0.95652454,0.538829086,1
0.361380949,0.62043555,0.246774464,0.968225869,0.582865225,0.884931385,0.606686253,1
0.694917486,0.853419852,0.456121748,0.949467195,0.594786593,0.869087034,0.522885924,1
0.349800555,0.80470475,0.235420065,0.955173917,0.469463441,0.759959167,0.432441626,1
0.007930839,0.128505418,-0.006139715,0.822569292,0.436536288,0.848319758,0.408342952,0
0.600144526,0.829100836,0.59093657,0.990538789,0.906365276,0.906120655,0.570053792,1
0.784068066,0.882336759,0.636517056,0.993626332,0.855325526,0.927654531,0.510811517,1
0.356819793,0.65866341,0.357497318,0.911673927,0.640362317,0.793862247,0.413249529,1
0.177281154,0.648447014,0.071923343,0.915803186,0.349761584,0.690166156,0.408199543,1
0.00155015,0.018735174,-0.008580758,0.483442219,0.275342039,0.47116649,0.261700456,0
0.71242457,0.92892734,0.791255278,0.994284568,0.931857833,0.727936572,0.429154994,1
0.858477741,0.927054377,0.456814443,0.916668739,0.488409178,0.714843996,0.379064679,1
0.010971977,0.14985485,-0.016344218,0.697879556,0.413251713,0.803902249,0.434468658,0
-0.004568777,0.142574309,0.016105129,0.864122169,0.489739821,0.814705957,0.46397124,0
-0.005360247,0.191727999,-0.031456932,0.649178335,0.349632039,0.660376783,0.343487713,0
0.659663391,0.919657364,0.779550002,0.999567321,0.962511155,0.979369539,0.553007958,1
0.867701874,0.924589912,0.528098015,0.994726628,0.640466015,0.798682338,0.554387694,1
0.01561757,0.164132067,0.009588649,0.966971095,0.536490194,0.968406859,0.488530616,0
-0.009980717,0.066803878,-0.016868821,0.698033973,0.3246117,0.698207945,0.324131903,0
-0.005187675,0.142839187,0.01367593,0.831902563,0.442535874,0.805904538,0.461216435,0
0.790117699,0.887036091,0.661718386,0.99782854,0.941626502,0.910407594,0.695964298,1
0.859565925,0.942809678,0.839424781,0.996335042,0.788359647,0.843889892,0.489098928,1
0.080223828,0.49286734,0.041998398,0.919856525,0.48238792,0.736344734,0.421015379,0
-0.070086697,0.1769803,-0.102554912,0.791218791,0.450178456,0.772273504,0.406066992,0
-0.010414598,0.052715929,-0.031083369,0.917800598,0.471648443,0.905990161,0.467081385,0
0.582754231,0.801814892,0.446670239,0.970338269,0.712963454,0.946206789,0.518687746,1
0.483307917,0.858573956,0.59696893,0.975368672,0.77415047,0.885000561,0.558786866,1
0.569433163,0.87072632,0.44504439,0.985094373,0.622581951,0.757932658,0.405977708,1
0.576199363,0.740728305,0.365182391,0.966700082,0.58063366,0.590008224,0.311739343,1
0.016548972,0.202101378,0.008868722,0.841649077,0.317944115,0.729907004,0.269175367,1
0.473179342,0.884752229,0.672677023,0.997148986,0.841637515,0.949124025,0.662005875,1
0.348715335,0.819347203,0.186466475,0.97033179,0.656305991,0.906158001,0.70121158,1
0.8307548,0.875649111,0.65257501,0.976015127,0.661177587,0.809460741,0.381214007,1
0.023834154,0.24553694,0.049287847,0.625764856,0.308191722,0.717012668,0.335147599,0
-0.016497807,0.160187946,-0.115714418,0.934922317,0.502117069,0.920922842,0.568582893,0
0.555829564,0.886280893,0.624912486,0.99605523,0.902801889,0.973649857,0.586659587,1
0.634180132,0.839512352,0.550220202,0.95736938,0.789240546,0.851712494,0.489311518,0
-0.444576758,0.61268645,-0.746733848,0.950761417,0.741875843,0.949791758,0.612163172,1
